session_id,start_time,end_time,ip_address,country,language,messages_sent,sentiment,escalated,forwarded_hr,full_transcript,avg_response_time,tokens,tokens_eur,category,initial_msg,user_rating
session_657,2025-05-15 07:01:44,2025-05-15 07:10:44,145.75.32.1,Netherlands,Dutch,7,Positive,Yes,No,https://chatbotlogs.com/session_128,2.14,441,0.132,IT Support,How do I become a millionaire overnight?,
session_658,2025-05-15 13:01:42,2025-05-15 13:02:42,145.75.32.1,Netherlands,Turkish,2,Neutral,Yes,No,https://chatbotlogs.com/session_149,3.2,124,0.037,IT Support,Is coffee better than tea?,
session_659,2025-05-15 15:12:47,2025-05-15 15:22:47,82.217.56.10,Netherlands,Dutch,5,Positive,Yes,No,https://chatbotlogs.com/session_299,2.47,235,0.07,Scheduling,How do I get infinite vacation days?,1.0
session_660,2025-05-15 17:34:55,2025-05-15 17:35:55,37.77.184.22,Netherlands,Polish,1,Positive,No,No,https://chatbotlogs.com/session_159,1.99,69,0.021,HR,Can I request more hours?,1.0
session_661,2025-05-15 18:16:12,2025-05-15 18:17:12,37.77.184.22,Netherlands,Dutch,2,Neutral,Yes,No,https://chatbotlogs.com/session_279,2.06,140,0.042,IT Support,Do we have a time machine in the office?,
session_662,2025-05-15 20:34:23,2025-05-15 20:43:23,37.77.184.22,Netherlands,Turkish,11,Positive,Yes,No,https://chatbotlogs.com/session_257,2.44,506,0.152,IT Support,Why is the sky blue?,
session_663,2025-05-16 07:57:48,2025-05-16 07:58:48,102.54.23.11,Spain,French,1,Negative,Yes,No,https://chatbotlogs.com/session_19,2.22,56,0.017,Personal,Can you tell me a secret?,1.0
session_664,2025-05-16 08:12:18,2025-05-16 08:22:18,37.77.184.22,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_191,2.77,552,0.166,Scheduling,Is coffee better than tea?,
session_665,2025-05-16 08:53:51,2025-05-16 08:54:51,145.75.32.1,Netherlands,Dutch,1,Neutral,Yes,No,https://chatbotlogs.com/session_43,2.44,72,0.022,Personal,What happens if I never log off?,1.0
session_666,2025-05-16 08:54:09,2025-05-16 09:03:09,145.75.32.1,Netherlands,Turkish,5,Positive,Yes,No,https://chatbotlogs.com/session_36,3.01,395,0.118,General,Can I bring my pet to work?,1.0
session_667,2025-05-17 04:49:45,2025-05-17 04:50:45,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,Yes,https://chatbotlogs.com/session_286,3.37,56,0.017,IT Support,Can I request a salary adjustment based on performance?,2.0
session_668,2025-05-17 06:07:47,2025-05-17 06:16:47,145.75.32.1,Netherlands,Dutch,10,Positive,No,No,https://chatbotlogs.com/session_120,2.42,460,0.138,Scheduling,What are the sick leave policies?,3.0
session_669,2025-05-17 08:56:35,2025-05-17 09:05:35,82.217.56.10,Netherlands,Dutch,11,Positive,Yes,Yes,https://chatbotlogs.com/session_145,2.8,561,0.168,IT Support,How do I file an official grievance against a coworker?,5.0
session_670,2025-05-17 13:31:20,2025-05-17 13:40:20,37.77.184.22,Netherlands,Moroccan Arabic,9,Positive,Yes,No,https://chatbotlogs.com/session_37,1.68,423,0.127,General,What happens if I never log off?,1.0
session_671,2025-05-17 17:42:37,2025-05-17 17:52:37,145.75.32.1,Netherlands,Turkish,5,Positive,Yes,Yes,https://chatbotlogs.com/session_200,3.03,370,0.111,Scheduling,How do I dispute an incorrect payroll deduction?,
session_672,2025-05-18 06:23:55,2025-05-18 06:24:55,37.77.184.22,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_80,3.33,90,0.027,Personal,What are the sick leave policies?,3.0
session_673,2025-05-18 09:23:49,2025-05-18 09:32:49,37.77.184.22,Netherlands,Dutch,10,Neutral,No,No,https://chatbotlogs.com/session_100,1.63,620,0.186,IT Support,What's your favorite movie?,2.0
session_674,2025-05-18 09:32:12,2025-05-18 09:42:12,37.77.184.22,Netherlands,Dutch,7,Positive,Yes,No,https://chatbotlogs.com/session_127,3.23,553,0.166,IT Support,Why is the sky blue?,5.0
session_675,2025-05-18 12:06:16,2025-05-18 12:07:16,82.217.56.10,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_122,1.85,72,0.022,IT Support,Can you tell me a secret?,2.0
session_676,2025-05-18 15:02:50,2025-05-18 15:11:50,102.54.23.11,Spain,German,6,Negative,No,No,https://chatbotlogs.com/session_272,3.29,420,0.126,Scheduling,How do I reset my password?,4.0
session_677,2025-05-18 16:27:13,2025-05-18 16:36:13,145.75.32.1,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_120,2.42,476,0.143,Scheduling,What are the sick leave policies?,3.0
session_678,2025-05-18 18:58:42,2025-05-18 19:08:42,37.77.184.22,Netherlands,Polish,5,Neutral,Yes,Yes,https://chatbotlogs.com/session_59,2.73,245,0.074,General,Can I take unpaid leave for personal reasons?,5.0
session_679,2025-05-18 19:34:09,2025-05-18 19:35:09,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_127,3.23,76,0.023,IT Support,Why is the sky blue?,5.0
session_680,2025-05-18 22:08:50,2025-05-18 22:17:50,82.217.56.10,Netherlands,Dutch,6,Negative,No,No,https://chatbotlogs.com/session_226,1.93,468,0.14,IT Support,How do I swap shifts?,5.0
session_681,2025-05-19 00:23:11,2025-05-19 00:32:11,37.77.184.22,Netherlands,Dutch,9,Positive,No,No,https://chatbotlogs.com/session_100,1.63,495,0.149,IT Support,How do I reset my password?,
session_682,2025-05-19 01:19:52,2025-05-19 01:20:52,37.77.184.22,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_97,2.79,54,0.016,General,How do I swap shifts?,2.0
session_683,2025-05-19 19:42:26,2025-05-19 19:51:26,145.75.32.1,Netherlands,Dutch,6,Neutral,No,No,https://chatbotlogs.com/session_298,2.21,384,0.115,Scheduling,How do I contact HR?,
session_684,2025-05-19 23:30:50,2025-05-19 23:31:50,82.217.56.10,Netherlands,Polish,1,Neutral,No,No,https://chatbotlogs.com/session_218,3.34,78,0.023,Scheduling,Can I request more hours?,4.0
session_685,2025-05-20 08:07:32,2025-05-20 08:08:32,82.217.56.10,Netherlands,Dutch,2,Negative,Yes,No,https://chatbotlogs.com/session_78,2.8,130,0.039,Scheduling,What is the meaning of life?,
session_686,2025-05-20 08:34:33,2025-05-20 08:35:33,192.168.1.1,Netherlands,Spanish,1,Positive,Yes,No,https://chatbotlogs.com/session_14,2.73,64,0.019,Personal,Why is the sky blue?,3.0
session_687,2025-05-20 11:17:26,2025-05-20 11:26:26,37.77.184.22,Netherlands,Dutch,11,Negative,No,No,https://chatbotlogs.com/session_29,2.08,792,0.238,Personal,When do I get paid?,
session_688,2025-05-20 14:59:21,2025-05-20 15:08:21,82.217.56.10,Netherlands,Dutch,6,Neutral,Yes,No,https://chatbotlogs.com/session_47,3.05,264,0.079,Scheduling,Why is the sky blue?,
session_689,2025-05-20 16:08:56,2025-05-20 16:17:56,145.75.32.1,Netherlands,Dutch,10,Neutral,No,No,https://chatbotlogs.com/session_90,2.98,570,0.171,Personal,Who do I contact for payroll issues?,
session_690,2025-05-20 20:38:08,2025-05-20 20:39:08,185.34.56.78,France,English,1,Neutral,Yes,Yes,https://chatbotlogs.com/session_27,1.99,64,0.019,Scheduling,How do I report discrimination in the workplace?,1.0
session_691,2025-05-21 02:32:48,2025-05-21 02:33:48,37.77.184.22,Netherlands,Dutch,2,Neutral,Yes,No,https://chatbotlogs.com/session_279,2.06,120,0.036,IT Support,Do we have a time machine in the office?,
session_692,2025-05-21 13:09:52,2025-05-21 13:10:52,82.217.56.10,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_147,3.29,68,0.02,Scheduling,How do I request leave?,5.0
session_693,2025-05-21 18:02:26,2025-05-21 18:03:26,82.217.56.10,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_185,2.53,56,0.017,HR,What are the sick leave policies?,2.0
session_694,2025-05-21 22:29:09,2025-05-21 22:38:09,82.217.56.10,Netherlands,Turkish,8,Positive,Yes,No,https://chatbotlogs.com/session_176,1.68,520,0.156,Scheduling,How do I get infinite vacation days?,2.0
session_695,2025-05-21 23:50:37,2025-05-21 23:51:37,185.34.56.78,France,Spanish,2,Positive,No,No,https://chatbotlogs.com/session_101,3.48,116,0.035,Personal,Who do I contact for payroll issues?,4.0
session_696,2025-05-22 05:05:27,2025-05-22 05:14:27,37.77.184.22,Netherlands,Polish,7,Positive,Yes,No,https://chatbotlogs.com/session_117,2.07,357,0.107,Scheduling,What happens if I never log off?,4.0
session_697,2025-05-22 08:09:32,2025-05-22 08:18:32,82.217.56.10,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_5,2.96,315,0.094,Personal,Where is the break room?,1.0
session_698,2025-05-22 11:17:15,2025-05-22 11:26:15,37.77.184.22,Netherlands,Polish,11,Neutral,Yes,Yes,https://chatbotlogs.com/session_59,2.73,473,0.142,General,Can I take unpaid leave for personal reasons?,5.0
session_699,2025-05-22 12:31:35,2025-05-22 12:41:35,37.77.184.22,Netherlands,Dutch,9,Positive,No,No,https://chatbotlogs.com/session_69,2.47,441,0.132,Scheduling,How do I contact HR?,2.0
session_700,2025-05-22 17:49:20,2025-05-22 17:58:20,37.77.184.22,Netherlands,Dutch,5,Neutral,No,No,https://chatbotlogs.com/session_116,2.46,355,0.106,General,Who do I contact for payroll issues?,5.0
session_701,2025-05-23 07:04:28,2025-05-23 07:05:28,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_186,2.48,76,0.023,IT Support,Why can’t I log in?,
session_702,2025-05-23 09:18:52,2025-05-23 09:19:52,145.75.32.1,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_74,1.64,100,0.03,IT Support,Tell me a joke.,5.0
session_703,2025-05-23 09:40:39,2025-05-23 09:49:39,82.217.56.10,Netherlands,Turkish,11,Neutral,Yes,No,https://chatbotlogs.com/session_77,2.09,858,0.257,Personal,Can I work from the moon?,5.0
session_704,2025-05-23 12:24:50,2025-05-23 12:34:50,145.75.32.1,Netherlands,Dutch,11,Positive,No,No,https://chatbotlogs.com/session_132,2.99,627,0.188,IT Support,Tell me a joke.,
session_705,2025-05-23 15:55:18,2025-05-23 15:56:18,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_45,1.92,61,0.018,Personal,What are the company policies?,5.0
session_706,2025-05-23 15:55:58,2025-05-23 15:56:58,82.217.56.10,Netherlands,Dutch,2,Positive,Yes,No,https://chatbotlogs.com/session_122,1.85,102,0.031,IT Support,Can you tell me a secret?,2.0
session_707,2025-05-24 04:11:26,2025-05-24 04:21:26,145.75.32.1,Netherlands,Dutch,9,Positive,Yes,Yes,https://chatbotlogs.com/session_223,3.06,378,0.113,Scheduling,What are my legal rights if I am terminated?,5.0
session_708,2025-05-24 12:38:14,2025-05-24 12:39:14,82.217.56.10,Netherlands,Turkish,1,Positive,Yes,No,https://chatbotlogs.com/session_57,3.0,79,0.024,IT Support,Can you tell me a secret?,
session_709,2025-05-25 08:04:16,2025-05-25 08:13:16,145.75.32.1,Netherlands,Turkish,7,Neutral,Yes,No,https://chatbotlogs.com/session_149,3.2,518,0.155,IT Support,Is coffee better than tea?,
session_710,2025-05-25 09:41:25,2025-05-25 09:50:25,145.75.32.1,Netherlands,Turkish,6,Negative,Yes,Yes,https://chatbotlogs.com/session_200,3.03,336,0.101,Scheduling,Can I request a salary adjustment based on performance?,5.0
session_711,2025-05-26 07:40:39,2025-05-26 07:49:39,145.75.32.1,Netherlands,Turkish,7,Positive,Yes,No,https://chatbotlogs.com/session_162,2.49,441,0.132,Scheduling,Can you tell me a secret?,
session_712,2025-05-26 09:45:48,2025-05-26 09:54:48,82.217.56.10,Netherlands,Dutch,8,Positive,No,No,https://chatbotlogs.com/session_302,2.14,504,0.151,Scheduling,Where can I update my address?,4.0
session_713,2025-05-26 11:02:32,2025-05-26 11:03:32,37.77.184.22,Netherlands,Turkish,2,Neutral,No,No,https://chatbotlogs.com/session_113,3.35,154,0.046,Scheduling,Where can I see my schedule?,5.0
session_714,2025-05-26 11:08:14,2025-05-26 11:17:14,37.77.184.22,Netherlands,Dutch,10,Positive,No,No,https://chatbotlogs.com/session_116,2.46,560,0.168,HR,Who do I contact for payroll issues?,2.0
session_715,2025-05-26 17:56:23,2025-05-26 18:05:23,82.217.56.10,Netherlands,Dutch,7,Neutral,Yes,Yes,https://chatbotlogs.com/session_98,2.79,448,0.134,IT Support,How do I report discrimination in the workplace?,
session_716,2025-05-27 05:18:39,2025-05-27 05:27:39,145.75.32.1,Netherlands,Dutch,8,Positive,No,No,https://chatbotlogs.com/session_110,2.7,400,0.12,Scheduling,How do I swap shifts?,4.0
session_717,2025-05-27 15:53:25,2025-05-27 16:02:25,82.217.56.10,Netherlands,Dutch,7,Neutral,Yes,No,https://chatbotlogs.com/session_47,3.05,476,0.143,Scheduling,Why is the sky blue?,
session_718,2025-05-27 20:51:11,2025-05-27 20:52:11,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_110,2.7,66,0.02,Scheduling,How do I swap shifts?,
session_719,2025-05-27 22:41:35,2025-05-27 22:42:35,37.77.184.22,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_3,1.62,51,0.015,Personal,How do I contact HR?,1.0
session_720,2025-05-28 11:06:06,2025-05-28 11:15:06,82.217.56.10,Netherlands,Dutch,5,Positive,Yes,No,https://chatbotlogs.com/session_133,2.19,370,0.111,Scheduling,How do I get infinite vacation days?,1.0
session_721,2025-05-28 11:22:15,2025-05-28 11:32:15,37.77.184.22,Netherlands,Dutch,6,Positive,Yes,Yes,https://chatbotlogs.com/session_118,2.62,474,0.142,Scheduling,How do I dispute an incorrect payroll deduction?,1.0
session_722,2025-05-28 12:05:17,2025-05-28 12:15:17,82.217.56.10,Netherlands,Turkish,5,Neutral,No,No,https://chatbotlogs.com/session_39,2.11,220,0.066,Personal,Can I request more hours?,
session_723,2025-05-28 13:47:13,2025-05-28 13:56:13,145.75.32.1,Netherlands,Moroccan Arabic,7,Positive,Yes,No,https://chatbotlogs.com/session_196,2.37,350,0.105,Scheduling,Can you tell me a secret?,
session_724,2025-05-29 01:03:20,2025-05-29 01:04:20,37.77.184.22,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_12,1.63,94,0.028,IT Support,How do I swap shifts?,2.0
session_725,2025-05-29 14:25:18,2025-05-29 14:34:18,82.217.56.10,Netherlands,Dutch,10,Positive,Yes,Yes,https://chatbotlogs.com/session_87,1.74,540,0.162,IT Support,What are my legal rights if I am terminated?,4.0
session_726,2025-05-29 20:33:55,2025-05-29 20:42:55,37.77.184.22,Netherlands,Polish,8,Neutral,No,No,https://chatbotlogs.com/session_86,2.6,504,0.151,General,When do I get paid?,5.0
session_727,2025-05-30 05:57:30,2025-05-30 06:06:30,37.77.184.22,Netherlands,Dutch,11,Positive,Yes,No,https://chatbotlogs.com/session_111,1.56,473,0.142,HR,Do we have a time machine in the office?,1.0
session_728,2025-05-30 09:45:38,2025-05-30 09:54:38,82.217.56.10,Netherlands,Dutch,5,Negative,No,No,https://chatbotlogs.com/session_115,2.45,200,0.06,IT Support,Where can I update my address?,1.0
session_729,2025-05-30 09:50:54,2025-05-30 09:51:54,82.217.56.10,Netherlands,Dutch,2,Positive,Yes,No,https://chatbotlogs.com/session_133,2.19,88,0.026,Scheduling,How do I get infinite vacation days?,1.0
session_730,2025-05-30 10:09:17,2025-05-30 10:10:17,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_144,1.7,45,0.013,HR,Is coffee better than tea?,
session_731,2025-05-30 11:29:51,2025-05-30 11:38:51,82.217.56.10,Netherlands,Polish,9,Positive,Yes,No,https://chatbotlogs.com/session_311,2.62,504,0.151,IT Support,How do I become a millionaire overnight?,
session_732,2025-05-30 17:00:03,2025-05-30 17:10:03,145.75.32.1,Netherlands,Dutch,5,Positive,Yes,No,https://chatbotlogs.com/session_44,3.34,300,0.09,General,What happens if I never log off?,
session_733,2025-05-30 22:24:17,2025-05-30 22:25:17,37.77.184.22,Netherlands,Turkish,2,Positive,No,No,https://chatbotlogs.com/session_23,2.15,94,0.028,General,How do I reset my password?,5.0
session_734,2025-05-30 23:30:18,2025-05-30 23:39:18,37.77.184.22,Netherlands,Dutch,5,Positive,No,No,https://chatbotlogs.com/session_21,2.15,300,0.09,Personal,How do I request leave?,1.0
